name,code,count,confidence,category,manual_code,encoder,correct
grappa barricata la corte 40deg 1l,02.1.1.0,6,1.0,grappe & alcool,02.1.1.0,intfloat/e5-mistral-7b-instruct,True
borges vinegar garlic wine 250ml,01.1.7.4,4,0.6666666666666666,food cupboard groceries | cooking ingredients | oil & vinegar,01.1.9.3,intfloat/e5-mistral-7b-instruct,False
tipiak garlic croutons 500 grms,01.1.7.4,4,0.6666666666666666,tins cans & packets,01.1.1.3,intfloat/e5-mistral-7b-instruct,False
monster energy 4 pack  x50cl,01.2.9.0,4,0.6666666666666666,drinks | energy drinks | energy drinks,01.2.9.0,intfloat/e5-mistral-7b-instruct,True
cody's export beer,02.1.9.0,6,1.0,beer,02.1.3.0,intfloat/e5-mistral-7b-instruct,False
carrefour lemon tea,01.2.3.0,4,0.6666666666666666,iced tea,01.2.3.0,intfloat/e5-mistral-7b-instruct,True
sant anna frizzante,01.2.5.0,6,1.0,water,01.2.5.0,intfloat/e5-mistral-7b-instruct,True
whitley neill original dry gin 70cl,02.1.1.0,4,0.6666666666666666,drinks | spirits & liqueurs | gin,02.1.1.0,intfloat/e5-mistral-7b-instruct,True
rio d'oro(r) direktsaft premium 1 l,01.2.6.0,4,0.6666666666666666,saft & nektar,01.2.1.0,intfloat/e5-mistral-7b-instruct,False
blue nun delicate white 75cl,02.1.2.1,6,1.0,drinks | wine | white wine,02.1.2.1,intfloat/e5-mistral-7b-instruct,True
rosa filari vino rosato frizzante 750 ml,02.1.2.1,6,1.0,"acqua, bevande, alcolici | vini",02.1.2.1,intfloat/e5-mistral-7b-instruct,True
dumi pecorino colli pescaresi 75ml,01.1.4.5,6,1.0,wine,02.1.2.1,intfloat/e5-mistral-7b-instruct,False
"rio d'oro fruchtsaft 6 x 0,33 l",01.2.6.0,6,1.0,saft & nektar,01.2.1.0,intfloat/e5-mistral-7b-instruct,False
lavazza a modo mio caps.intenso 16 caps,01.2.2.0,4,0.6666666666666666,food cupboard groceries | coffee | coffee sachets & pods,01.2.2.0,intfloat/e5-mistral-7b-instruct,True
pfanner peach juice,01.2.1.0,6,1.0,juices,01.2.1.0,intfloat/e5-mistral-7b-instruct,True
flora pro activ buttery spread EUR3.99 250g,01.1.5.3,6,1.0,"milk, butter & eggs",01.1.5.2,intfloat/e5-mistral-7b-instruct,False
moo moo free sour cherry cocoa bar,01.1.4.4,4,0.6666666666666666,organic products,01.1.8.5,intfloat/e5-mistral-7b-instruct,False
woodpecker cider 500ml,02.1.2.2,6,1.0,beer & cider,02.1.2.2,intfloat/e5-mistral-7b-instruct,True
poder bosco grappa 700ml,02.1.1.0,6,1.0,spirits,02.1.1.0,intfloat/e5-mistral-7b-instruct,True
fontana still water glass bottle 750ml,01.2.5.0,6,1.0,bottled water,01.2.5.0,intfloat/e5-mistral-7b-instruct,True
scaranto primitivo salento 2022,02.1.2.1,6,1.0,wine,02.1.2.1,intfloat/e5-mistral-7b-instruct,True
cisk excel large,02.1.9.0,6,1.0,beer,02.1.3.0,intfloat/e5-mistral-7b-instruct,False
pesca ice tea,01.2.6.0,4,0.6666666666666666,"acqua, bibite e succhi | bibite",01.2.3.0,intfloat/e5-mistral-7b-instruct,False
tagua tagua family reserve cabarnet sauvignon 750ml,02.1.2.1,6,1.0,wine,02.1.2.1,intfloat/e5-mistral-7b-instruct,True
prosecco margherita  extra dry 750ml,02.1.2.1,6,1.0,wine,02.1.2.1,intfloat/e5-mistral-7b-instruct,True
yutaka roasted white sesame seeds 100 grms,01.1.6.9,6,1.0,tins cans & packets,01.1.9.4,intfloat/e5-mistral-7b-instruct,False
don garcia sangria 1.5ltr,02.1.2.1,4,0.6666666666666666,drinks | wine | dessert wine,02.1.2.1,intfloat/e5-mistral-7b-instruct,True
danone vitasnella depurathe the al limone in acqua 500 ml,01.2.5.0,4,0.6666666666666666,"acqua, bevande, alcolici | bevande analcoliche",01.2.3.0,intfloat/e5-mistral-7b-instruct,False
zott caffreze latte macchiato 200ml,01.1.4.7,2,0.3333333333333333,chilled and dairy | yoghurt & smoothies,01.1.4.7,intfloat/e5-mistral-7b-instruct,True
cisk excel cans,02.1.9.0,6,1.0,beer,02.1.3.0,intfloat/e5-mistral-7b-instruct,False
yogi spicy chai x12,01.2.3.0,6,1.0,beverages | coffee & tea,01.2.3.0,intfloat/e5-mistral-7b-instruct,True
valle + burro 250g,01.1.5.3,6,1.0,burro & margarina,01.1.5.3,intfloat/e5-mistral-7b-instruct,True
the botanist islay gin 700 ml,02.2.0.0,6,1.0,spirits,02.1.1.0,intfloat/e5-mistral-7b-instruct,False
bacardi carta oro superior gold rum 700 ml,01.2.5.0,6,1.0,"acqua, bevande, alcolici | liquori",02.1.1.0,intfloat/e5-mistral-7b-instruct,False
dragon cranberries,01.1.6.4,6,1.0,organic products,01.1.6.9,intfloat/e5-mistral-7b-instruct,False
basso pigato doc riviera ponente 750 ml,01.2.5.0,4,0.6666666666666666,"acqua, bevande, alcolici | vini",02.1.2.1,intfloat/e5-mistral-7b-instruct,False
provamel bio organic oat milk,01.1.4.4,6,1.0,organic products,01.1.4.4,intfloat/e5-mistral-7b-instruct,True
sir winston te rosso aromatizzato lampone e vaniglia 30 gr,01.2.3.0,6,1.0,"zucchero, caffe', te', infusi | te' e infusi",01.2.3.0,intfloat/e5-mistral-7b-instruct,True
mocay capuccino,01.2.2.0,4,0.6666666666666666,cold coffee,01.1.4.7,intfloat/e5-mistral-7b-instruct,False
rauch ice tea peach 1 ltr,01.2.3.0,4,0.6666666666666666,soft drinks,01.2.3.0,intfloat/e5-mistral-7b-instruct,True
balance pinotage shiraz 2013 75cl,02.1.2.1,6,1.0,drinks | wine | red wine,02.1.2.1,intfloat/e5-mistral-7b-instruct,True
traminer aromatico igt,02.1.2.1,6,1.0,"vini, birra e liquori | vini",02.1.2.1,intfloat/e5-mistral-7b-instruct,True
sant'anna limone 800 ml,01.2.5.0,6,1.0,"acqua, bevande, alcolici | bevande analcoliche",01.2.6.0,intfloat/e5-mistral-7b-instruct,False
the berry company blueberry juice 1 ltr,01.2.1.0,6,1.0,juices & smoothies,01.2.1.0,intfloat/e5-mistral-7b-instruct,True
pfanner frutti rossi 2 lt,01.2.6.0,6,1.0,"acqua, bevande, alcolici | succhi di frutta",01.2.1.0,intfloat/e5-mistral-7b-instruct,False
aquav. kiw/apple/melog.pet 40cl,01.2.6.0,4,0.6666666666666666,drinks | water | water - flavoured ,01.2.9.0,intfloat/e5-mistral-7b-instruct,False
natrue chocoat + cocoa + hazelnut drink 1ltr,01.1.4.4,6,1.0,"chilled and dairy | milk, butter & eggs",01.2.4.0,intfloat/e5-mistral-7b-instruct,False
leffe rituel 9 birra chiara 330 ml,02.1.9.0,6,1.0,"acqua, bevande, alcolici | birra",02.1.3.0,intfloat/e5-mistral-7b-instruct,False
8.6 ipl beer can  500ml,02.1.9.0,6,1.0,beer & cider,02.1.3.0,intfloat/e5-mistral-7b-instruct,False
carrefour salmon fillets 190 190g,01.1.3.1,4,0.6666666666666666,tins cans & packets,01.1.9.1,intfloat/e5-mistral-7b-instruct,False
sacla pizza sauce 350 grms,01.1.3.3,6,1.0,tins cans & packets,01.1.9.3,intfloat/e5-mistral-7b-instruct,False
peralada cava brut 75cl,02.1.2.1,6,1.0,drinks | wine | champagne & sparkling wine,02.1.2.1,intfloat/e5-mistral-7b-instruct,True
the classic collection rossini syrah rose 750 ml,02.1.2.1,6,1.0,wine,02.1.2.1,intfloat/e5-mistral-7b-instruct,True
rosso roma doc,02.1.2.1,4,0.6666666666666666,"vini, birra e liquori | vini",02.1.2.1,intfloat/e5-mistral-7b-instruct,True
john's indian single malt brilliance whisky,02.1.1.0,6,1.0,alcohol,02.1.1.0,intfloat/e5-mistral-7b-instruct,True
grappa lambrusco 500 ml,01.2.5.0,4,0.6666666666666666,"acqua, bevande, alcolici | liquori",02.1.1.0,intfloat/e5-mistral-7b-instruct,False
bella modella prosecco doc 75cl,02.1.2.1,6,1.0,drinks | wine | champagne & sparkling wine,02.1.2.1,intfloat/e5-mistral-7b-instruct,True
casa de campo chile 2018 premium cabernet sauvignon,02.1.2.1,6,1.0,wine,02.1.2.1,intfloat/e5-mistral-7b-instruct,True
principato cabernet sauvignon merlot,02.1.2.1,6,1.0,wine,02.1.2.1,intfloat/e5-mistral-7b-instruct,True
espresso napoli intensita 10,01.2.2.0,6,1.0,"caffè, tea e zucchero | caffè e solubili",01.2.2.0,intfloat/e5-mistral-7b-instruct,True
olio extra vergine di oliva dop umbria,01.1.5.1,6,1.0,"conserve | olio, aceto e sale",01.1.5.1,intfloat/e5-mistral-7b-instruct,True
riso scotti organic integrale,01.1.1.1,6,1.0,organic products,01.1.1.5,intfloat/e5-mistral-7b-instruct,False
tussock jumper prosecco brut rose 75cl,02.1.2.1,4,0.6666666666666666,drinks | wine | champagne & sparkling wine,02.1.2.1,intfloat/e5-mistral-7b-instruct,True
solive franciacorta saven docg 750 ml,02.1.2.1,6,1.0,"acqua, bevande, alcolici | spumanti e champagne",02.1.2.1,intfloat/e5-mistral-7b-instruct,True
frescobaldi remole toscana bianco 75cl 750ml,02.1.2.1,6,1.0,wine,02.1.2.1,intfloat/e5-mistral-7b-instruct,True
nestle ideal condensed milk 410 grms,01.1.4.3,6,1.0,tins cans & packets,01.1.4.3,intfloat/e5-mistral-7b-instruct,True
pjazza regina valetta rose 750 ml,02.1.2.1,4,0.6666666666666666,wine,02.1.2.1,intfloat/e5-mistral-7b-instruct,True
kinnie diet 1 ltr,01.2.6.0,6,1.0,soft drinks,01.2.6.0,intfloat/e5-mistral-7b-instruct,True
remia baking margerine @ 99c 250g,01.1.5.3,4,0.6666666666666666,"milk, butter & eggs",01.1.5.3,intfloat/e5-mistral-7b-instruct,True
expressi cazzano espresso 16 kapseln,01.2.2.0,6,1.0,kaffee,01.2.2.0,intfloat/e5-mistral-7b-instruct,True
latte uht con omega 3 selenio e vitamine,01.1.4.2,4,0.6666666666666666,"latticini | latte, uova e burro",01.1.4.1,intfloat/e5-mistral-7b-instruct,False
stock sambuca,02.1.1.0,6,1.0,alcohol,02.1.1.0,intfloat/e5-mistral-7b-instruct,True
blissful 4 coconut milk 17% fat  30% off,01.1.4.4,6,1.0,organic products,01.1.4.4,intfloat/e5-mistral-7b-instruct,True
vitasnella iced tea lemon  500 ml,01.2.6.0,4,0.6666666666666666,soft drinks,01.2.3.0,intfloat/e5-mistral-7b-instruct,False
illy espresso ground coffee dark 250gr,01.2.2.0,6,1.0,"food cupboard groceries | coffee | coffee beans, ground, instant & speciality coffee",01.2.2.0,intfloat/e5-mistral-7b-instruct,True
magic rock brewing cannonball india pale ale,02.1.9.0,4,0.6666666666666666,beer,02.1.3.0,intfloat/e5-mistral-7b-instruct,False
san pellegrino aranciata rossa can  330 ml,01.2.6.0,6,1.0,soft drinks,01.2.6.0,intfloat/e5-mistral-7b-instruct,True
pfanner apple juice,01.2.1.0,6,1.0,juices,01.2.1.0,intfloat/e5-mistral-7b-instruct,True
8.6 red can beer  500ml,02.1.9.0,6,1.0,beer & cider,02.1.3.0,intfloat/e5-mistral-7b-instruct,False
vitasnella ice tea peach,01.2.3.0,6,1.0,iced tea,01.2.3.0,intfloat/e5-mistral-7b-instruct,True
tropicana orange origianl 1.5ltr,01.2.1.0,4,0.6666666666666666,chilled fruit juice & smoothie,01.2.1.0,intfloat/e5-mistral-7b-instruct,True
vitago strawberry drink 200ml,01.1.4.4,6,1.0,beverages | juices & ice-teas,01.2.1.0,intfloat/e5-mistral-7b-instruct,False
wilhelm walch dolomiti rose igt 750 ml,01.2.5.0,4,0.6666666666666666,"acqua, bevande, alcolici | vini",02.1.2.1,intfloat/e5-mistral-7b-instruct,False
rocchetta rocchetta sparkling water x6,01.2.5.0,6,1.0,water,01.2.5.0,intfloat/e5-mistral-7b-instruct,True
bolero instant drink red sangria,01.2.6.0,4,0.6666666666666666,drinks | squashes | fruit & milk squashes,01.2.9.0,intfloat/e5-mistral-7b-instruct,False
la torre trebbiano,02.1.2.1,6,1.0,wine,02.1.2.1,intfloat/e5-mistral-7b-instruct,True
san crispino vino rosato,02.1.2.1,6,1.0,"acqua, bevande, alcolici | vini",02.1.2.1,intfloat/e5-mistral-7b-instruct,True
linibarj cannonau di sardegna doc 750 ml,01.2.5.0,6,1.0,"acqua, bevande, alcolici | vini",02.1.2.1,intfloat/e5-mistral-7b-instruct,False
rio mare insalatissime 5 cereali con forchettina 220 grms,01.1.9.2,4,0.6666666666666666,tins cans & packets,01.1.9.1,intfloat/e5-mistral-7b-instruct,False
dilmah teabags premium box 100pcs.,01.2.3.0,6,1.0,tea,01.2.3.0,intfloat/e5-mistral-7b-instruct,True
capri-sonne cola mix,01.2.6.0,6,1.0,juices,01.2.6.0,intfloat/e5-mistral-7b-instruct,True
lamb brand pop corn 200 grms,01.1.1.9,4,0.6666666666666666,tins cans & packets,01.1.7.9,intfloat/e5-mistral-7b-instruct,False
step coconut & pineapple drink 2 pcs.,01.1.4.4,4,0.6666666666666666,soft drinks,01.2.6.0,intfloat/e5-mistral-7b-instruct,False
foster clark's pineapple drink  20g,01.2.1.0,6,1.0,juices & smoothies,01.2.6.0,intfloat/e5-mistral-7b-instruct,False
cisk chill berry 33cl can,02.1.9.0,6,1.0,beverages | beer & cider,02.1.2.2,intfloat/e5-mistral-7b-instruct,False
havana club anejo especial 40deg 70cl rum puro cubano,02.3.0.2,4,0.6666666666666666,tequila & rum,02.1.1.0,intfloat/e5-mistral-7b-instruct,False
vodka,02.1.1.0,6,1.0,"vini, birra e liquori | liquori",02.1.1.0,intfloat/e5-mistral-7b-instruct,True
birra pils 8 luppoli,02.1.1.0,4,0.6666666666666666,"vini, birra e liquori | birra",02.1.3.0,intfloat/e5-mistral-7b-instruct,False
dilmoor alcool puro extra fino 2 lt,02.1.1.0,4,0.6666666666666666,"acqua, bevande, alcolici | liquori",02.1.1.0,intfloat/e5-mistral-7b-instruct,True
trina dolce gusto nocciolino x10,01.2.2.0,4,0.6666666666666666,food cupboard groceries | coffee | coffee sachets & pods,01.2.2.0,intfloat/e5-mistral-7b-instruct,True
fox grove shiraz cabernet,02.1.2.1,6,1.0,wine,02.1.2.1,intfloat/e5-mistral-7b-instruct,True
sottoriva antica soave 2013 75cl,01.2.5.0,4,0.6666666666666666,drinks | wine | white wine,02.1.2.1,intfloat/e5-mistral-7b-instruct,False
cielo carbernet sauvignon venezie,02.1.2.1,6,1.0,wine,02.1.2.1,intfloat/e5-mistral-7b-instruct,True
nescafe dolce gusto ispirazione italiana espresso napoli 240 gr,01.2.2.0,4,0.6666666666666666,"zucchero, caffe', te', infusi | caffe'",01.2.2.0,intfloat/e5-mistral-7b-instruct,True
tall horse chardonnay,02.1.2.1,6,1.0,wine,02.1.2.1,intfloat/e5-mistral-7b-instruct,True
pink digestive pompelmo rosa & limone,01.2.6.0,4,0.6666666666666666,"acqua, bibite e succhi | succhi",01.2.1.0,intfloat/e5-mistral-7b-instruct,False
crai 100% ananas juice 1l,01.2.6.0,6,1.0,beverages | juices & ice-teas,01.2.1.0,intfloat/e5-mistral-7b-instruct,False
diamir tina pouch 085 grms,01.1.7.6,6,1.0,tins cans & packets,01.1.9.1,intfloat/e5-mistral-7b-instruct,False
innocent super smoothie lampo blu,01.1.4.4,6,1.0,juices,01.2.1.0,intfloat/e5-mistral-7b-instruct,False
fars shandy beer 33cl,02.1.9.0,6,1.0,beverages | beer & cider,02.1.3.0,intfloat/e5-mistral-7b-instruct,False
biona organic biona pumpkin seed butter,01.1.6.8,4,0.6666666666666666,organic products,01.1.9.4,intfloat/e5-mistral-7b-instruct,False
perrier strawberry & kiwi,01.2.6.0,6,1.0,juices,01.2.1.0,intfloat/e5-mistral-7b-instruct,False
coke zero can 0.33l,01.2.6.0,6,1.0,drinks | soft drinks | soft drinks,01.2.6.0,intfloat/e5-mistral-7b-instruct,True
sierra tequila 70cl,02.1.1.0,4,0.6666666666666666,drinks | spirits & liqueurs | tequila & other spirits,02.1.1.0,intfloat/e5-mistral-7b-instruct,True
dolce gusto essenza di moka 144 gr,01.2.2.0,6,1.0,"zucchero, caffe', te', infusi | caffe'",01.2.2.0,intfloat/e5-mistral-7b-instruct,True
stute cranberry juice,01.1.6.4,4,0.6666666666666666,juices,01.2.1.0,intfloat/e5-mistral-7b-instruct,False
innocent apple & raspberry 330 ml,01.2.6.0,6,1.0,chilled fruit juice & smoothie,01.2.1.0,intfloat/e5-mistral-7b-instruct,False
carrefour bio basil sauce,01.1.7.1,4,0.6666666666666666,organic products,01.1.9.3,intfloat/e5-mistral-7b-instruct,False
speed & bean chilli & lime,01.1.4.4,6,1.0,organic products,01.1.7.9,intfloat/e5-mistral-7b-instruct,False
cinzano prosecco dry,02.1.2.1,6,1.0,wine,02.1.2.1,intfloat/e5-mistral-7b-instruct,True
custoza doc,02.1.1.0,4,0.6666666666666666,"vini, birra e liquori | vini",02.1.2.1,intfloat/e5-mistral-7b-instruct,False
carrefour ice tea lemon no sugar,01.2.3.0,6,1.0,iced tea,01.2.3.0,intfloat/e5-mistral-7b-instruct,True
popz popcorn mw salted x 100 grms,01.1.1.9,6,1.0,tins cans & packets,01.1.7.9,intfloat/e5-mistral-7b-instruct,False
biona organic red kidney beans,01.1.7.3,6,1.0,organic products,01.1.7.9,intfloat/e5-mistral-7b-instruct,False
burro fedelino 250g,01.1.5.3,6,1.0,burro & margarina,01.1.5.2,intfloat/e5-mistral-7b-instruct,False
vodka & mela verde fresh 18deg70cl keglevich,01.2.6.0,6,1.0,gin & vodka,02.1.1.0,intfloat/e5-mistral-7b-instruct,False
bravo vitamindrink ace 2 lt,01.2.6.0,6,1.0,"acqua, bevande, alcolici | succhi di frutta",01.2.1.0,intfloat/e5-mistral-7b-instruct,False
coca cola zero 1ltr,01.2.6.0,6,1.0,soft drinks,01.2.6.0,intfloat/e5-mistral-7b-instruct,True
brandvlei - chardonnay  x,02.1.2.1,6,1.0,wine,02.1.2.1,intfloat/e5-mistral-7b-instruct,True
batchelors slim a soup minestrone with croutons 61 grms,01.1.9.1,6,1.0,tins cans & packets,01.1.9.1,intfloat/e5-mistral-7b-instruct,True
stemmari 2019 passiata  750ml,02.1.2.1,6,1.0,wine,02.1.2.1,intfloat/e5-mistral-7b-instruct,True
san pellegrino chino 500 ml,01.2.5.0,4,0.6666666666666666,soft drinks,01.2.6.0,intfloat/e5-mistral-7b-instruct,False
san benedetto zero ginger biondo 750 ml,01.2.5.0,6,1.0,"acqua, bevande, alcolici | bevande analcoliche",01.2.9.0,intfloat/e5-mistral-7b-instruct,False
spar coconut water 1ltr,01.2.9.0,4,0.6666666666666666,drinks | water | water - flavoured,01.2.9.0,intfloat/e5-mistral-7b-instruct,True
carrefour selection 100% blond oranges juice x3,01.2.6.0,6,1.0,juices,01.2.1.0,intfloat/e5-mistral-7b-instruct,False
angelo nero d' avola   750ml,02.1.2.1,6,1.0,wine,02.1.2.1,intfloat/e5-mistral-7b-instruct,True
derby zero zuccheri aggiunti multifrutti 330 ml,01.2.5.0,4,0.6666666666666666,"acqua, bevande, alcolici | succhi di frutta",01.2.1.0,intfloat/e5-mistral-7b-instruct,False
kenco cappucino 3x150g 2+1 free,01.2.2.0,6,1.0,beverages | coffee & tea,01.1.4.7,intfloat/e5-mistral-7b-instruct,False
dr pepper bottle 1.5 ltr,01.2.6.0,6,1.0,soft drinks,01.2.6.0,intfloat/e5-mistral-7b-instruct,True
carrefour tomato pulp 400g,01.1.7.9,4,0.6666666666666666,tins cans & packets,01.1.7.9,intfloat/e5-mistral-7b-instruct,True
torrevigne irpinia aglianico  x,02.1.2.1,6,1.0,wine,02.1.2.1,intfloat/e5-mistral-7b-instruct,True
amaroy entkoffeiniert 500g,01.2.2.0,6,1.0,kaffee,01.2.2.0,intfloat/e5-mistral-7b-instruct,True
"the alla pesca 1,5l noi&voi",01.2.5.0,4,0.6666666666666666,thè,01.2.3.0,intfloat/e5-mistral-7b-instruct,False
johnnie walker blue lable blended scotch whisky,02.1.1.0,6,1.0,alcohol,02.1.1.0,intfloat/e5-mistral-7b-instruct,True
spray leggero fratelli mantova condimento al peperoncino,01.1.5.1,6,1.0,olio e conserve | olio,01.1.9.3,intfloat/e5-mistral-7b-instruct,False
dodoni organic feta,01.1.4.5,4,0.6666666666666666,organic products,01.1.4.5,intfloat/e5-mistral-7b-instruct,True
chef panna al tartufo,01.1.4.7,4,0.6666666666666666,"latticini | latte, uova e burro",01.1.4.3,intfloat/e5-mistral-7b-instruct,False
galeffi compresse con succo di limoni italiani 25 gr,01.2.6.0,4,0.6666666666666666,"acqua, bevande, alcolici | bevande analcoliche",02.1.9.0,intfloat/e5-mistral-7b-instruct,False
lesieur corn oil 1ltr,01.1.5.1,6,1.0,food cupboard groceries | cooking ingredients | oil & vinegar,01.1.5.1,intfloat/e5-mistral-7b-instruct,True
birra blanche 7 luppoli,01.1.7.1,4,0.6666666666666666,"vini, birra e liquori | birra",02.1.3.0,intfloat/e5-mistral-7b-instruct,False
moretti birra can,02.1.9.0,6,1.0,beer,02.1.3.0,intfloat/e5-mistral-7b-instruct,False
chef vinegar white 5l,01.1.5.1,4,0.6666666666666666,groceries | oil & vinegar,01.1.9.3,intfloat/e5-mistral-7b-instruct,False
santa rita 120 cabernet sauvignon reserva 75cl,02.1.2.1,6,1.0,drinks | wine | red wine,02.1.2.1,intfloat/e5-mistral-7b-instruct,True
tequila 35deg 700ml la revancha,02.1.1.0,6,1.0,tequila & rum,02.1.1.0,intfloat/e5-mistral-7b-instruct,True
viaggio espresso milk coffee capsules x10 - dolce gusto compatible 90g,01.2.2.0,4,0.6666666666666666,coffee,01.2.2.0,intfloat/e5-mistral-7b-instruct,True
biona organic c/berry juice 750 ml,01.2.1.0,4,0.6666666666666666,juices & smoothies,01.2.1.0,intfloat/e5-mistral-7b-instruct,True
"ferrero estathe alla pesca 1,5 lt",01.2.5.0,6,1.0,"acqua, bevande, alcolici | bevande analcoliche",01.2.3.0,intfloat/e5-mistral-7b-instruct,False
sk mango juice 1l,01.2.1.0,6,1.0,beverages | juices & ice-teas,01.2.1.0,intfloat/e5-mistral-7b-instruct,True
muller kafe cappucino EUR1.49,01.2.2.0,4,0.6666666666666666,cold coffee,01.1.4.7,intfloat/e5-mistral-7b-instruct,False
pasqua lettere chardonnay trevenezie igt 75cl,02.1.2.1,6,1.0,drinks | wine | white wine,02.1.2.1,intfloat/e5-mistral-7b-instruct,True
"stuttgarter hofbrau radler 0,5l",02.1.9.0,6,1.0,bier,02.1.3.0,intfloat/e5-mistral-7b-instruct,False
la cheteau sancerre,02.1.2.1,6,1.0,wine,02.1.2.1,intfloat/e5-mistral-7b-instruct,True
"wiesgart apfelschorle 1,5 l",01.2.6.0,6,1.0,saft & nektar,01.2.6.0,intfloat/e5-mistral-7b-instruct,True
faustino rivero ulecia chardonnay 75cl,02.1.2.1,4,0.6666666666666666,drinks | wine | white wine,02.1.2.1,intfloat/e5-mistral-7b-instruct,True
7up special offer EUR5.50 500ml,01.2.6.0,6,1.0,soft drinks,01.2.6.0,intfloat/e5-mistral-7b-instruct,True
"milsani sahnejoghurt 150 g, erdbeere",01.1.4.6,6,1.0,milchprodukte,01.1.4.6,intfloat/e5-mistral-7b-instruct,True
pasqua merlot delle venezie lettere igt 75cl,02.1.2.1,6,1.0,drinks | wine | red wine,02.1.2.1,intfloat/e5-mistral-7b-instruct,True
finca flichman canto rodado malbec,02.1.2.1,6,1.0,wine,02.1.2.1,intfloat/e5-mistral-7b-instruct,True
crew republic roundhouse kick beer,02.1.9.0,6,1.0,beer,02.1.3.0,intfloat/e5-mistral-7b-instruct,False
black crow original old whisky aged 3 years 700 ml,02.1.1.0,4,0.6666666666666666,"acqua, bevande, alcolici | liquori",02.1.1.0,intfloat/e5-mistral-7b-instruct,True
carrefour extra tuna fillets in olive oil  200g,01.1.3.3,6,1.0,tins cans & packets,01.1.9.1,intfloat/e5-mistral-7b-instruct,False
rauch bravo multivit ace 500 ml,01.2.6.0,6,1.0,juices & smoothies,01.2.1.0,intfloat/e5-mistral-7b-instruct,False
san bernardo acqua naturale,01.2.5.0,6,1.0,"acqua, bevande, alcolici | acqua",01.2.5.0,intfloat/e5-mistral-7b-instruct,True
